chr	start	end	ctype	areaStat
chr3	71889996	71890171	T	98.74523133137971
chr1	2630456	2630668	N	98.74208868181972
chr19	16169576	16169990	N	98.7358973981684
chr2	19857914	19858253	N	98.72250870040487
chr7	29321416	29321816	T	98.7194015671455
chr15	98444848	98445220	T	98.7086703041241
chrX	49210272	49210719	N	98.70664783511596
chr3	179654167	179654623	T	98.69809505027796
chr8	23372341	23372826	T	98.69400228686982
chr17	50845704	50846132	T	98.69274668233992
chr3	13773561	13773893	N	98.69127508196708
chr5	1920870	1921244	N	98.68859288160024
chr15	74133201	74133315	T	98.6823925260519
chr7	515014	515453	T	98.6811303826671
chr4	87305034	87305463	T	98.67568375309132
chr9	135785230	135785467	N	98.6756256934616
chr8	39584857	39585210	N	98.67235559570554
chr4	7265404	7265831	T	98.6708003745855
chr12	132345290	132345591	N	98.67076047213708
chr17	42155578	42155798	N	98.6698786550528
chrX	80352398	80352707	T	98.6690240373398
chrX	66638592	66639006	T	98.66736990432946
chrX	39759086	39759563	T	98.66402749271992
chr4	170028905	170029366	T	98.65847239653976
chr16	2957118	2957573	T	98.65680338884658
chr12	38055705	38056006	T	98.65283480331708
chr9	134372372	134372830	T	98.64933822127068
chr6	168716296	168716708	N	98.6477782921594
chr5	177708920	177709226	N	98.64177472595622
chr12	86367658	86368048	T	98.63657107262998
chr19	38735433	38735677	T	98.63577813636356
chr16	25231772	25232165	N	98.6357270705248
chr8	46403576	46403945	N	98.62200836545868
chr9	83648425	83648756	T	98.61758604524904
chr14	97207763	97208022	N	98.61576498761316
chr4	8282552	8283007	T	98.61173023800109
chr5	19747835	19748099	N	98.6087667884342
chr18	4569451	4569574	N	98.5983673582798
chr1	24089266	24089689	T	98.59416636352717
chr2	72143074	72143267	T	98.59093026521624
chr1	166990381	166990637	N	98.58741399318524
chr21	38479799	38480303	N	98.58324210351157
chr12	130773356	130773769	T	98.57912558721272
chr17	76649317	76649827	T	98.56870958794887
chrX	91884046	91884185	N	98.56463617796204
chr7	65712050	65712417	N	98.54415369371692
chrX	5445852	5446240	N	98.53913585256235
chr6	14639102	14639575	T	98.5387345000354
chr11	11326136	11326467	N	98.53754280369458
chr13	59283247	59283520	T	98.53735182698983
chr9	128231325	128231601	T	98.53639298252256
chr10	116803309	116803818	N	98.53108966721923
chr3	32592460	32592902	T	98.52297307372464
chr2	2175442	2175862	N	98.5130856776882
chr2	3034803	3035168	T	98.51195535162606
chr18	77947985	77948189	N	98.497697945936
chr4	7191782	7192158	T	98.48316932946398
chr20	43388868	43389003	N	98.48173023301956
chr2	17456472	17456780	N	98.48133364738352
chr4	1450462	1450720	N	98.4805954318282
chr14	105183481	105183857	T	98.47752845714922
chr17	3935148	3935420	T	98.46874914538104
chr1	5810336	5810589	N	98.45643092174362
chr19	17086252	17086499	N	98.45122326481214
chr16	71261455	71261710	N	98.4478671408708
chr17	79228810	79229191	N	98.44524233433344
chr12	132428460	132428731	T	98.4450486662722
chr2	152790945	152791334	T	98.43424845197114
chr15	91107458	91107770	T	98.43289986688931
chr6	166654329	166654614	N	98.4315794110355
chr16	3705051	3705225	T	98.42586115411132
chr6	34495544	34495884	T	98.4212051518748
chr11	117136404	117136762	T	98.41627163528824
chrX	68718367	68718591	T	98.4116865481925
chr1	7043724	7044092	N	98.41152862039075
chr8	34566638	34567110	N	98.39875034731222
chr22	46454437	46454649	T	98.39473329757855
chr7	1555610	1555842	T	98.3944947557975
chr12	69698823	69699314	T	98.39320428188284
chr2	709441	709825	N	98.38697047170648
chr12	132063954	132064452	T	98.3862358978513
chrX	126409678	126409946	N	98.37623857205269
chrX	53780687	53781150	N	98.37083857596542
chr2	7585653	7585867	T	98.3623214010306
chr11	1229968	1230224	T	98.36219687299126
chrX	108502345	108502580	N	98.35910561146466
chr21	42467295	42467772	T	98.34003297311052
chr13	40317026	40317379	T	98.32322061041214
chr7	82432902	82433209	N	98.32060472309422
chr12	34323990	34324371	N	98.32057064169976
chr1	5667892	5668129	N	98.31438006587176
chr11	12885426	12885859	T	98.3121123445942
chr18	78454050	78454546	N	98.31040899153652
chr11	42956243	42956473	N	98.30715548439208
chr9	11366404	11366849	T	98.30189439718085
chr9	137786650	137786877	N	98.29972510648122
chr5	139592664	139592894	T	98.2956036120554
chr22	44551367	44551777	T	98.29075622241498
chr1	2830857	2831053	N	98.2893381357909
chr6	65456173	65456427	T	98.28490399826865
chr1	115808790	115809056	T	98.2832086843191
chr8	4280060	4280437	N	98.28044669374344
chr1	45365548	45365997	T	98.2668163223516
chr3	24830689	24831167	T	98.2652370779108
chr16	73070602	73070893	T	98.26082474239251
chr9	136060735	136061219	T	98.25956456554924
chr8	2271565	2272071	N	98.25855293870713
chr16	88355533	88355979	T	98.25772213846312
chr17	79263915	79264327	N	98.25748404958722
chr10	132141659	132141953	N	98.25735627183089
chr2	118531163	118531600	N	98.25671983779466
chr13	27385622	27386117	T	98.2456110444466
chr2	124056389	124056769	N	98.24408945304005
chr20	48924236	48924468	T	98.23890517028347
chrX	135781049	135781427	N	98.23614552433924
chr14	102318871	102319276	T	98.23536494078373
chr5	113616929	113617348	T	98.22534103696124
chr2	10423349	10423830	T	98.22404813826552
chr1	72134766	72135037	T	98.22304650634806
chr2	10224744	10225182	T	98.20344118394542
chr4	45457310	45457477	N	98.19677282054464
chr5	30384959	30385454	N	98.19083061583092
chr7	176724	177130	T	98.18808889785988
chr17	15195702	15196176	T	98.18733467997276
chr18	77627212	77627493	N	98.18450822508588
chr20	32919970	32920335	N	98.18043408481844
chr15	88401322	88401824	T	98.17272343360446
chr22_KI270734v1_random	139710	140175	T	98.1675161569724
chr17	81372858	81373324	T	98.16618300618212
chr2	238526296	238526673	N	98.16588798203952
chr10	49170	49270	T	98.16184968118046
chr1	2503304	2503612	T	98.15932203896476
chr20	10648022	10648376	T	98.15454078526864
chr21	23997663	23997903	N	98.15132897326976
chr19	6309507	6309772	N	98.14038625521152
chr14	21303723	21304141	T	98.13185622242008
chr2	5554943	5555059	N	98.12880321364446
chr7	23844599	23844988	N	98.1284784333602
chr22	44542858	44543167	N	98.11241835134342
chr4	22621042	22621455	T	98.10693003315303
chr12	32406160	32406477	T	98.09926726132562
chr9	38848800	38849057	N	98.09793303056269
chr10	99527623	99527799	T	98.09392879491566
chr17	38451934	38452194	T	98.08977256533171
chr11	78140103	78140423	T	98.08290790389448
chr10	119663697	119664169	T	98.08174216220937
chr19	41924492	41924828	N	98.0741122832294
chr1	242999013	242999402	N	98.0659360988775
chr16	63783678	63783812	N	98.0613330318272
chr4	7873548	7873773	T	98.0587976067327
chr7	158500954	158501194	N	98.0572621635821
chrX	1018535	1018781	N	98.05166607773958
chr12	125252372	125252828	N	98.04538346161144
chr13	87072309	87072541	N	98.03911352412752
chr12	11485767	11486220	T	98.03552370641364
chr7	123967	124457	T	98.03489095358464
chr2	219556111	219556417	T	98.02882230505249
chr17	77782170	77782455	T	98.02522669978292
chr16	65234580	65234879	N	98.0244335810047
chr8	41722731	41723220	T	98.02233527668524
chr1	171615523	171616033	T	98.02059650137244
chrX	1320084	1320323	T	98.01794852285218
chr16	53394072	53394338	N	98.01214601577747
chr10	84543258	84543598	T	98.00903512546802
chrX	140519840	140520322	N	98.00864505473942
chr10	130800562	130800947	N	98.00860805484729
chr16	34072239	34072481	N	98.0076484448781
chr8	141568567	141569064	N	97.97182388648504
chr17	48598467	48598853	T	97.96649121089922
chr2	9202199	9202353	T	97.95285411549366
chr16	74099834	74100215	N	97.95174905878277
chr13	25202513	25202719	N	97.95105701042212
chr22	16333040	16333253	N	97.9470425206614
chr19	37334106	37334263	N	97.93839893093514
chr5	130302636	130302872	N	97.9354106855708
chr17	26870700	26871061	N	97.93320054328797
chr8	6258617	6259009	N	97.9329769868218
chr9	87770904	87771313	T	97.92543840770782
chr16	27082298	27082525	N	97.92422515578528
chr19	40894195	40894698	T	97.91162591106354
chr9	75316616	75317088	N	97.91053570725444
chr16	78100396	78100893	T	97.90540340454618
chr7	148434052	148434550	N	97.90397649318538
chr16	63720053	63720339	N	97.90143128965316
chr2	16285049	16285455	N	97.90124851975338
chr19	38481808	38482036	N	97.89715889313288
chr12	1473261	1473592	T	97.8957143572909
chr9	19128495	19128856	T	97.88985004183314
chr13	98442447	98442790	T	97.88262777065393
chrX	585233	585503	N	97.88182560921187
chr1	247546418	247546905	N	97.86731390533988
chr9	103409481	103409663	N	97.86437962053289
chr5	2517825	2518210	N	97.85929156457826
chr16	88367932	88368103	N	97.856231736445
chr1	73537961	73538156	T	97.85189297984788
chr8	1007027	1007227	N	97.84988431169842
chr3	59806036	59806513	T	97.8463732115199
chr8	106269287	106269635	T	97.8441331986453
chr5	153802411	153802778	N	97.835347656178
chr3	73111068	73111544	T	97.83423055359708
chr18	78059876	78060233	N	97.81186948816162
chrX	103743812	103744211	T	97.81112978335943
chr10	127962220	127962690	T	97.81107072977466
chr8	388123	388540	T	97.80912288512307
chrX	128560218	128560668	N	97.80719454046618
chr5	3348475	3348805	N	97.80438777952752
chr9	90985038	90985516	T	97.80427982567473
chr12	124116908	124117415	T	97.80370531705309
chr15	28423678	28423915	N	97.77256498591557
chr13	22843232	22843464	N	97.76792056043178
chr9	90762517	90762886	N	97.76772037674256
chr1	1361710	1362122	T	97.76464085252952
chr14	81758512	81758777	N	97.76238412443035
chr8	144369403	144369752	T	97.7602222964324
chr7	157553361	157553594	N	97.75405506199628
chr22	17847838	17848179	T	97.75278390665744
chr7	63925928	63926238	N	97.75170571580702
chr7	1662797	1663033	N	97.74578730644204
chr13	27980909	27981392	N	97.74040321829602
chr11	61494987	61495226	T	97.73942317679575
chr16	49714177	49714650	N	97.73901437055952
chr21	44761870	44762219	T	97.73711167908368
chr8	82600041	82600278	N	97.73615064410068
chr17	43727896	43728264	T	97.7360946211238
chr16	86621478	86621837	N	97.73442347492949
chr20	61658116	61658485	N	97.73112584096408
chr5	1218731	1218961	N	97.72909720080544
chr12	52258775	52258890	T	97.709611252086
chr1	3173291	3173399	N	97.70916845455952
chrX	75178420	75178699	N	97.7040920244799
chr12	3344893	3345356	N	97.69968268125513
chr9	133995336	133995845	N	97.69663605720255
chr8	142211989	142212309	N	97.69494240333324
chr16	33777637	33778086	N	97.6948514253486
chr2	208108304	208108736	T	97.68394391277184
chr17	79132299	79132541	N	97.66896187219982
chr15	34584527	34584859	T	97.6685602971379
chr22_KI270737v1_random	51071	51363	N	97.66517936020568
chr17	1929524	1929771	T	97.65859791173398
chr7	44288288	44288591	T	97.64768505314125
chrX	153760720	153761228	T	97.64747505646504
chr1	11531664	11531884	N	97.64211441381462
chr3	73352414	73352662	T	97.62940131977348
chr19	7504150	7504578	T	97.62488815624896
chr13	112441877	112442281	N	97.61910436398604
chr19	30129168	30129617	T	97.61892791861874
chr15	97336511	97336900	N	97.60891085311096
chr5	165880467	165880688	T	97.60735199547572
chr4	39628131	39628535	T	97.6051064068172
chr19	4679012	4679289	N	97.60056756433757
chr14	100778339	100778791	T	97.5949662545638
chr17	14694567	14694982	N	97.59375435081324
chr20	59992135	59992593	N	97.58490352932084
chr10	71060372	71060761	T	97.58136506446932
chr19	2385319	2385709	N	97.57646145238095
chr8	52484889	52485366	N	97.56392528850142
chr1	18242907	18243404	N	97.56015426851263
chr9	137889976	137890261	N	97.5573782384772
chr16	85217407	85217785	T	97.55596571848696
chr11	18761934	18762278	T	97.55066655875908
chr7	2582955	2583220	T	97.55001331667518
chr7	6618011	6618506	T	97.54806485993004
chr13	71034637	71034870	N	97.54644740509184
chr7	6774799	6775284	T	97.52940564239816
chr19	20191450	20191726	N	97.52562186657563
chr3	129640499	129640674	T	97.52401076060367
chr5	42802633	42803133	T	97.51265352201564
chr19	44933502	44933873	T	97.50425678906367
chr19	37270726	37270831	N	97.4937413540074
chr5	130448992	130449182	N	97.48737916774188
chr13	20119429	20119647	N	97.46493972905478
chr19	5456852	5457065	N	97.46348889576848
chr3	6637138	6637379	N	97.46244042572084
chr5	180180645	180181099	T	97.4479326918563
chr8	19816353	19816660	N	97.43446861625443
chr6	164003616	164004037	T	97.4251677510366
chr16	84870387	84870697	T	97.42100082491106
chr21	42590057	42590268	N	97.4157405651199
chr6	157645778	157646008	T	97.41296150857102
chr5	7693440	7693718	N	97.41275775677082
chr22	36401531	36401843	T	97.39828981757228
chr13	110577705	110578164	T	97.39497218696216
chr2	110609930	110610072	T	97.38395174061291
chr14	25493049	25493490	N	97.37537763189584
chr11	1199914	1200244	N	97.37156222312706
chrX	154132304	154132703	T	97.36906895288688
chr14	91578045	91578323	N	97.36732604848204
chr19	47280105	47280528	T	97.357688710184
chr13	22840715	22841121	N	97.35204090480784
chr13	101304524	101304912	N	97.3406677630569
chr20	50389369	50389823	T	97.336281352701
chr8	1470538	1470887	N	97.32853356794315
chr19	49641248	49641473	T	97.32852901143906
chr19	44700225	44700574	T	97.32792183780498
chr7	150996211	150996569	T	97.32556672740908
chr19	55985028	55985234	N	97.3248657985764
chr8	130922361	130922817	N	97.31413422173478
chr11	98852110	98852495	N	97.30749002237712
chr16	4065025	4065355	T	97.30736763435652
chr2	921066	921286	N	97.30350937687422
chr4	187572755	187573238	T	97.30279923738544
chr19	6630824	6631329	T	97.30006173608716
chr4	31495653	31496042	T	97.28929852753096
chr9	1147137	1147524	N	97.28891873447742
chr7	4824671	4825064	T	97.28733924170136
chr16	89209434	89209889	N	97.2831349303159
chr19	783867	784220	T	97.28286094616624
chr17	48605684	48606087	T	97.26784108588208
chr5	17778270	17778476	N	97.2663124373048
chr12	51830635	51831082	T	97.2599402491478
chr1	154655370	154655582	N	97.258280880475
chr5	1207007	1207125	N	97.2557902255877
chr1	176396703	176396818	N	97.25441684400084
chr5	97084489	97084919	N	97.24023132817706
chr14	104191540	104191934	N	97.23740232192858
chr9	83356335	83356756	N	97.23449258370874
chr2	232499290	232499484	T	97.22903871664607
chr6	17332223	17332671	N	97.21414044962285
chr13	36768258	36768437	N	97.1996548475031
chr3	11040135	11040593	N	97.1975406360982
chr15	99436425	99436845	T	97.19502053505404
chr19	46476600	46477028	T	97.17579736455718
chr4	17022560	17022977	N	97.17570485014004
chr7	40209267	40209594	T	97.1616529568314
chr4	151512101	151512566	N	97.15252873617828
chr6	10969484	10969615	T	97.13607295642714
chr19	32871235	32871461	N	97.12889363804028
chr4	8912988	8913297	N	97.12683042289848
chr4	61874900	61875059	T	97.11942162061496
chr11	1919614	1919835	N	97.11911613931908
chr1	87681161	87681517	T	97.116247424437
chr11	41442537	41442715	N	97.11179005480903
chr1	225970921	225971211	T	97.10519883024472
chr3	55245791	55246237	N	97.1004487383002
chr3	184358126	184358634	T	97.09646861985084
chr9	136045651	136045873	T	97.08961428924432
chr11	48547606	48547948	N	97.07801876470012
chr17	53709724	53709946	N	97.07762123911608
chr7	1181294	1181606	T	97.07721057216143
chr2	235653793	235654050	T	97.05444965844164
chr6	21453626	21454088	T	97.0497844299848
chr19	1672655	1672995	T	97.0440829111376
chr9	65384640	65384871	T	97.04240471178376
chr5	20378205	20378372	N	97.03959817256032
chr1	227944301	227944787	T	97.03310836768104
chr22	23433632	23433934	T	97.02116490204207
chr1	4463028	4463335	N	97.02104465766934
chr1	5024423	5024744	N	97.01830031246982
chr2	1821662	1822007	N	97.0143090177878
chr11	7823619	7824024	N	97.0105647658106
chr9	130836544	130836749	N	97.00691092179976
chr17	81045170	81045520	T	97.0062148480706
chr18	12279800	12280207	T	97.00373706499306
chr7	36653997	36654440	N	96.99497174864176
chr22	12693174	12693462	N	96.97775928635065
chr13	52616133	52616639	T	96.96724657604273
chr19	33630386	33630704	N	96.95809268987055
chr2	238524751	238525106	N	96.95500672351682
chr22_KI270737v1_random	54930	55155	N	96.95266066012891
chr18	73214831	73215179	N	96.95054855811895
chr4	1064824	1065094	N	96.94898695061045
chr20	2228702	2229083	T	96.93774347595875
chr10	99506137	99506368	N	96.93755546524108
chr8	20818563	20818803	N	96.93743876892358
chr6	159842653	159842986	T	96.934370202398
chr9	92114330	92114691	N	96.9269863073996
chr2	113944621	113944926	T	96.9227929458002
chr16	61472209	61472472	N	96.92189491687112
chr5	3609201	3609395	N	96.92096354631984
chr9	129278828	129279326	T	96.9191263622647
chr13	112344179	112344532	N	96.9179406373812
chr10	119613979	119614415	T	96.90664497592616
chrX	93236024	93236169	N	96.90583767108552
chr11	122369963	122370192	N	96.90103521287392
chr3	82498133	82498613	T	96.90052027923912
chr18	11821664	11821912	T	96.89261189893772
chr13	18895199	18895601	N	96.87852202392946
chr2	83368313	83368434	N	96.8650876712029
chr18	3687807	3688206	T	96.8632445042631
chr7	101913455	101913762	T	96.8626453415036
chr1	30730359	30730590	T	96.8617576412912
chr9	97732614	97733026	N	96.85146615326651
chr9	129185866	129186231	T	96.84645055526448
chr5	176717337	176717759	N	96.845333444502
chr20	64291952	64292233	T	96.84333284770764
chr19	17383136	17383373	T	96.83980878555168
chr1	93795832	93796312	T	96.8348506381726
chrX	153485849	153485965	T	96.83450506848068
chr20	36842096	36842600	T	96.8313498136913
chr2	130592431	130592838	T	96.83080082781636
chr18	12738220	12738718	T	96.81813852608344
